session_key,player_key,game_key,timestamp,date,hour,day_of_week,week,month,is_weekend,platform,region,player_type,duration_mins
12722,318,4.0,2026-03-13 14:05:18.196005,2026-03-13,14,Friday,11,3,False,PlayStation 5,South America,hardcore,155.0
12723,360,9.0,2026-03-13 14:11:18.196005,2026-03-13,14,Friday,11,3,False,Xbox Series X,Asia,hardcore,288.0
12724,243,,2026-03-13 14:16:18.196005,2026-03-13,14,Friday,11,3,False,PC,North America,hardcore,221.0
12725,394,10.0,2026-03-13 14:22:18.196005,2026-03-13,14,Friday,11,3,False,Xbox Series X,Asia,casual,58.0
12726,12,,2026-03-13 14:34:18.196005,2026-03-13,14,Friday,11,3,False,PlayStation 5,Europe,hardcore,190.0
12727,94,,2026-03-13 14:34:18.196005,2026-03-13,14,Friday,11,3,False,PC,Asia,regular,46.0
12728,131,9.0,2026-03-13 14:40:18.196005,2026-03-13,14,Friday,11,3,False,Xbox Series X,Europe,regular,91.0
12729,304,7.0,2026-03-13 14:41:18.196005,2026-03-13,14,Friday,11,3,False,PlayStation 5,North America,hardcore,236.0
12730,318,4.0,2026-03-13 14:43:18.196005,2026-03-13,14,Friday,11,3,False,PlayStation 5,South America,hardcore,110.0
12731,143,10.0,2026-03-13 14:48:18.196005,2026-03-13,14,Friday,11,3,False,Xbox Series X,Europe,regular,102.0
12732,152,,2026-03-13 14:48:18.196005,2026-03-13,14,Friday,11,3,False,PC,Europe,hardcore,121.0
12733,3,4.0,2026-03-13 14:58:18.196005,2026-03-13,14,Friday,11,3,False,PC,South America,hardcore,282.0
12734,83,4.0,2026-03-13 15:01:18.196005,2026-03-13,15,Friday,11,3,False,Xbox Series X,Asia,hardcore,172.0
12735,174,6.0,2026-03-13 15:10:18.196005,2026-03-13,15,Friday,11,3,False,PC,South America,hardcore,132.0
12736,390,1.0,2026-03-13 15:10:18.196005,2026-03-13,15,Friday,11,3,False,PlayStation 5,North America,hardcore,287.0
12737,368,7.0,2026-03-13 15:16:18.196005,2026-03-13,15,Friday,11,3,False,Xbox Series X,North America,regular,88.0
12738,363,8.0,2026-03-13 15:17:18.196005,2026-03-13,15,Friday,11,3,False,Xbox Series X,South America,hardcore,142.0
12739,205,7.0,2026-03-13 15:28:18.196005,2026-03-13,15,Friday,11,3,False,Xbox Series X,South America,hardcore,143.0
12740,13,10.0,2026-03-13 15:35:18.196005,2026-03-13,15,Friday,11,3,False,PlayStation 5,Oceania,regular,101.0
12741,334,,2026-03-13 15:39:18.196005,2026-03-13,15,Friday,11,3,False,PlayStation 5,Asia,hardcore,124.0
12742,313,4.0,2026-03-13 15:46:18.196005,2026-03-13,15,Friday,11,3,False,PC,Europe,regular,59.0
12743,155,3.0,2026-03-13 15:49:18.196005,2026-03-13,15,Friday,11,3,False,PlayStation 5,Asia,hardcore,248.0
12744,121,8.0,2026-03-13 15:58:18.196005,2026-03-13,15,Friday,11,3,False,PC,North America,regular,51.0
12745,335,7.0,2026-03-13 15:59:18.196005,2026-03-13,15,Friday,11,3,False,Xbox Series X,Asia,regular,99.0
12746,297,10.0,2026-03-13 16:15:18.196005,2026-03-13,16,Friday,11,3,False,Xbox Series X,North America,hardcore,248.0
12747,63,7.0,2026-03-13 16:34:18.196005,2026-03-13,16,Friday,11,3,False,PC,Asia,hardcore,292.0
12748,205,7.0,2026-03-13 16:44:18.196005,2026-03-13,16,Friday,11,3,False,Xbox Series X,South America,hardcore,145.0
12749,355,1.0,2026-03-13 16:57:18.196005,2026-03-13,16,Friday,11,3,False,Xbox Series X,North America,hardcore,173.0
12750,72,7.0,2026-03-13 16:59:18.196005,2026-03-13,16,Friday,11,3,False,PC,North America,regular,112.0
12751,55,3.0,2026-03-13 17:02:18.196005,2026-03-13,17,Friday,11,3,False,Xbox Series X,North America,regular,103.0
12752,368,7.0,2026-03-13 17:02:18.196005,2026-03-13,17,Friday,11,3,False,Xbox Series X,North America,regular,54.0
12753,327,10.0,2026-03-13 17:10:18.196005,2026-03-13,17,Friday,11,3,False,Xbox Series X,Asia,regular,71.0
12754,409,4.0,2026-03-13 17:15:18.196005,2026-03-13,17,Friday,11,3,False,PC,Asia,hardcore,153.0
12755,376,10.0,2026-03-13 17:27:18.196005,2026-03-13,17,Friday,11,3,False,Xbox Series X,Europe,hardcore,153.0
12756,4,,2026-03-13 17:33:18.196005,2026-03-13,17,Friday,11,3,False,Xbox Series X,South America,regular,90.0
12757,170,1.0,2026-03-13 17:42:18.196005,2026-03-13,17,Friday,11,3,False,PC,Europe,hardcore,104.0
12758,358,8.0,2026-03-13 17:44:18.196005,2026-03-13,17,Friday,11,3,False,PlayStation 5,Europe,regular,48.0
12759,127,10.0,2026-03-13 17:49:18.196005,2026-03-13,17,Friday,11,3,False,Xbox Series X,Asia,hardcore,203.0
12760,120,1.0,2026-03-13 17:50:18.196005,2026-03-13,17,Friday,11,3,False,PC,Europe,hardcore,161.0
12761,155,3.0,2026-03-13 17:50:18.196005,2026-03-13,17,Friday,11,3,False,PlayStation 5,Asia,hardcore,241.0
12762,197,,2026-03-13 17:57:18.196005,2026-03-13,17,Friday,11,3,False,PlayStation 5,Europe,hardcore,200.0
12763,367,,2026-03-13 18:03:18.196005,2026-03-13,18,Friday,11,3,False,PlayStation 5,Asia,hardcore,195.0
12764,205,7.0,2026-03-13 18:31:18.196005,2026-03-13,18,Friday,11,3,False,Xbox Series X,South America,hardcore,238.0
12765,284,1.0,2026-03-13 18:33:18.196005,2026-03-13,18,Friday,11,3,False,PlayStation 5,South America,regular,77.0
12766,243,,2026-03-13 18:43:18.196005,2026-03-13,18,Friday,11,3,False,PC,North America,hardcore,204.0
12767,28,,2026-03-13 18:50:18.196005,2026-03-13,18,Friday,11,3,False,PC,Oceania,hardcore,109.0
12768,367,,2026-03-13 18:53:18.196005,2026-03-13,18,Friday,11,3,False,PlayStation 5,Asia,hardcore,249.0
12769,71,,2026-03-13 19:04:18.196005,2026-03-13,19,Friday,11,3,False,Xbox Series X,Europe,regular,108.0
12770,256,,2026-03-13 19:11:18.196005,2026-03-13,19,Friday,11,3,False,PlayStation 5,Asia,hardcore,122.0
12771,387,1.0,2026-03-13 19:14:18.196005,2026-03-13,19,Friday,11,3,False,Xbox Series X,North America,regular,55.0
12772,194,7.0,2026-03-13 19:18:18.196005,2026-03-13,19,Friday,11,3,False,PlayStation 5,Europe,regular,93.0
12773,170,1.0,2026-03-13 19:21:18.196005,2026-03-13,19,Friday,11,3,False,PC,Europe,hardcore,166.0
12774,318,4.0,2026-03-13 19:23:18.196005,2026-03-13,19,Friday,11,3,False,PlayStation 5,South America,hardcore,283.0
12775,155,3.0,2026-03-13 19:24:18.196005,2026-03-13,19,Friday,11,3,False,PlayStation 5,Asia,hardcore,104.0
12776,213,10.0,2026-03-13 19:31:18.196005,2026-03-13,19,Friday,11,3,False,Xbox Series X,Asia,regular,95.0
12777,339,6.0,2026-03-13 19:34:18.196005,2026-03-13,19,Friday,11,3,False,Xbox Series X,Asia,hardcore,252.0
12778,155,3.0,2026-03-13 19:48:18.196005,2026-03-13,19,Friday,11,3,False,PlayStation 5,Asia,hardcore,99.0
12779,83,4.0,2026-03-13 19:54:18.196005,2026-03-13,19,Friday,11,3,False,Xbox Series X,Asia,hardcore,191.0
12780,153,,2026-03-13 19:56:18.196005,2026-03-13,19,Friday,11,3,False,PC,South America,hardcore,121.0
12781,163,,2026-03-13 19:58:18.196005,2026-03-13,19,Friday,11,3,False,PC,North America,regular,91.0
12782,69,,2026-03-13 19:58:18.196005,2026-03-13,19,Friday,11,3,False,Xbox Series X,Europe,regular,106.0
12783,152,,2026-03-13 20:02:18.196005,2026-03-13,20,Friday,11,3,False,PC,Europe,hardcore,184.0
12784,127,10.0,2026-03-13 20:05:18.196005,2026-03-13,20,Friday,11,3,False,Xbox Series X,Asia,hardcore,117.0
12785,304,7.0,2026-03-13 20:21:18.196005,2026-03-13,20,Friday,11,3,False,PlayStation 5,North America,hardcore,155.0
12786,39,7.0,2026-03-13 20:33:18.196005,2026-03-13,20,Friday,11,3,False,PC,Europe,regular,73.0
12787,84,6.0,2026-03-13 20:33:18.196005,2026-03-13,20,Friday,11,3,False,PlayStation 5,Asia,hardcore,218.0
12788,120,1.0,2026-03-13 20:39:18.196005,2026-03-13,20,Friday,11,3,False,PC,Europe,hardcore,240.0
12789,292,7.0,2026-03-13 20:45:18.196005,2026-03-13,20,Friday,11,3,False,Xbox Series X,Europe,hardcore,154.0
12790,266,3.0,2026-03-13 20:47:18.196005,2026-03-13,20,Friday,11,3,False,Xbox Series X,North America,regular,94.0
12791,330,8.0,2026-03-13 20:51:18.196005,2026-03-13,20,Friday,11,3,False,Xbox Series X,North America,hardcore,196.0
12792,376,10.0,2026-03-13 20:57:18.196005,2026-03-13,20,Friday,11,3,False,Xbox Series X,Europe,hardcore,91.0
12793,209,1.0,2026-03-13 20:59:18.196005,2026-03-13,20,Friday,11,3,False,PC,North America,regular,108.0
12794,152,,2026-03-13 21:03:18.196005,2026-03-13,21,Friday,11,3,False,PC,Europe,hardcore,283.0
12795,243,,2026-03-13 21:07:18.196005,2026-03-13,21,Friday,11,3,False,PC,North America,hardcore,93.0
12796,155,3.0,2026-03-13 21:08:18.196005,2026-03-13,21,Friday,11,3,False,PlayStation 5,Asia,hardcore,295.0
12797,194,7.0,2026-03-13 21:34:18.196005,2026-03-13,21,Friday,11,3,False,PlayStation 5,Europe,regular,84.0
12798,87,,2026-03-13 21:35:18.196005,2026-03-13,21,Friday,11,3,False,PC,Europe,hardcore,290.0
12799,387,1.0,2026-03-13 21:38:18.196005,2026-03-13,21,Friday,11,3,False,Xbox Series X,North America,regular,57.0
12800,297,10.0,2026-03-13 21:53:18.196005,2026-03-13,21,Friday,11,3,False,Xbox Series X,North America,hardcore,265.0
12801,335,7.0,2026-03-13 21:59:18.196005,2026-03-13,21,Friday,11,3,False,Xbox Series X,Asia,regular,80.0
12802,260,9.0,2026-03-13 22:04:18.196005,2026-03-13,22,Friday,11,3,False,Xbox Series X,North America,hardcore,168.0
12803,304,7.0,2026-03-13 22:14:18.196005,2026-03-13,22,Friday,11,3,False,PlayStation 5,North America,hardcore,104.0
12804,209,1.0,2026-03-13 22:21:18.196005,2026-03-13,22,Friday,11,3,False,PC,North America,regular,55.0
12805,197,,2026-03-13 22:27:18.196005,2026-03-13,22,Friday,11,3,False,PlayStation 5,Europe,hardcore,122.0
12806,304,7.0,2026-03-13 22:34:18.196005,2026-03-13,22,Friday,11,3,False,PlayStation 5,North America,hardcore,178.0
12807,205,7.0,2026-03-13 22:50:18.196005,2026-03-13,22,Friday,11,3,False,Xbox Series X,South America,hardcore,195.0
12808,69,,2026-03-13 22:51:18.196005,2026-03-13,22,Friday,11,3,False,Xbox Series X,Europe,regular,62.0
12809,80,3.0,2026-03-13 22:53:18.196005,2026-03-13,22,Friday,11,3,False,PlayStation 5,North America,regular,78.0
12810,363,8.0,2026-03-13 23:01:18.196005,2026-03-13,23,Friday,11,3,False,Xbox Series X,South America,hardcore,223.0
12811,197,,2026-03-13 23:03:18.196005,2026-03-13,23,Friday,11,3,False,PlayStation 5,Europe,hardcore,219.0
12812,42,4.0,2026-03-13 23:09:18.196005,2026-03-13,23,Friday,11,3,False,Xbox Series X,North America,regular,92.0
12813,355,1.0,2026-03-13 23:11:18.196005,2026-03-13,23,Friday,11,3,False,Xbox Series X,North America,hardcore,125.0
12814,287,,2026-03-13 23:25:18.196005,2026-03-13,23,Friday,11,3,False,Xbox Series X,Europe,regular,89.0
12815,291,1.0,2026-03-13 23:27:18.196005,2026-03-13,23,Friday,11,3,False,PlayStation 5,South America,regular,53.0
12816,318,4.0,2026-03-13 23:28:18.196005,2026-03-13,23,Friday,11,3,False,PlayStation 5,South America,hardcore,151.0
12817,266,3.0,2026-03-13 23:36:18.196005,2026-03-13,23,Friday,11,3,False,Xbox Series X,North America,regular,89.0
12818,80,3.0,2026-03-13 23:43:18.196005,2026-03-13,23,Friday,11,3,False,PlayStation 5,North America,regular,49.0
12819,22,,2026-03-13 23:49:18.196005,2026-03-13,23,Friday,11,3,False,PlayStation 5,Europe,regular,112.0
12820,98,10.0,2026-03-13 23:56:18.196005,2026-03-13,23,Friday,11,3,False,Xbox Series X,North America,regular,52.0
12821,78,9.0,2026-03-13 23:58:18.196005,2026-03-13,23,Friday,11,3,False,PC,Asia,regular,71.0
12822,28,,2026-03-14 00:02:18.196005,2026-03-14,0,Saturday,11,3,True,PC,Oceania,hardcore,213.0
12823,215,10.0,2026-03-14 00:05:18.196005,2026-03-14,0,Saturday,11,3,True,PC,Europe,regular,119.0
12824,294,3.0,2026-03-14 00:06:18.196005,2026-03-14,0,Saturday,11,3,True,PlayStation 5,Europe,regular,76.0
12825,297,10.0,2026-03-14 00:06:18.196005,2026-03-14,0,Saturday,11,3,True,Xbox Series X,North America,hardcore,135.0
12826,297,10.0,2026-03-14 00:25:18.196005,2026-03-14,0,Saturday,11,3,True,Xbox Series X,North America,hardcore,142.0
12827,174,6.0,2026-03-14 00:27:18.196005,2026-03-14,0,Saturday,11,3,True,PC,South America,hardcore,231.0
12828,160,6.0,2026-03-14 00:33:18.196005,2026-03-14,0,Saturday,11,3,True,Xbox Series X,Europe,regular,113.0
12829,63,7.0,2026-03-14 00:39:18.196005,2026-03-14,0,Saturday,11,3,True,PC,Asia,hardcore,174.0
12830,83,4.0,2026-03-14 00:43:18.196005,2026-03-14,0,Saturday,11,3,True,Xbox Series X,Asia,hardcore,196.0
12831,153,,2026-03-14 00:45:18.196005,2026-03-14,0,Saturday,11,3,True,PC,South America,hardcore,236.0
12832,280,1.0,2026-03-14 00:49:18.196005,2026-03-14,0,Saturday,11,3,True,PC,Europe,hardcore,159.0
12833,409,4.0,2026-03-14 00:59:18.196005,2026-03-14,0,Saturday,11,3,True,PC,Asia,hardcore,167.0
12834,405,10.0,2026-03-14 01:04:18.196005,2026-03-14,1,Saturday,11,3,True,Xbox Series X,Asia,hardcore,192.0
12835,87,,2026-03-14 01:08:18.196005,2026-03-14,1,Saturday,11,3,True,PC,Europe,hardcore,272.0
12836,330,8.0,2026-03-14 01:11:18.196005,2026-03-14,1,Saturday,11,3,True,Xbox Series X,North America,hardcore,128.0
12837,402,9.0,2026-03-14 01:17:18.196005,2026-03-14,1,Saturday,11,3,True,PlayStation 5,North America,regular,85.0
12838,376,10.0,2026-03-14 01:19:18.196005,2026-03-14,1,Saturday,11,3,True,Xbox Series X,Europe,hardcore,170.0
12839,160,6.0,2026-03-14 01:19:18.196005,2026-03-14,1,Saturday,11,3,True,Xbox Series X,Europe,regular,75.0
12840,405,10.0,2026-03-14 01:48:18.196005,2026-03-14,1,Saturday,11,3,True,Xbox Series X,Asia,hardcore,288.0
12841,371,4.0,2026-03-14 01:51:18.196005,2026-03-14,1,Saturday,11,3,True,PlayStation 5,North America,regular,62.0
12842,160,6.0,2026-03-14 02:00:18.196005,2026-03-14,2,Saturday,11,3,True,Xbox Series X,Europe,regular,82.0
12843,1,,2026-03-14 02:15:18.196005,2026-03-14,2,Saturday,11,3,True,PC,Asia,regular,59.0
12844,152,,2026-03-14 02:17:18.196005,2026-03-14,2,Saturday,11,3,True,PC,Europe,hardcore,181.0
12845,98,10.0,2026-03-14 02:30:18.196005,2026-03-14,2,Saturday,11,3,True,Xbox Series X,North America,regular,91.0
12846,174,6.0,2026-03-14 02:49:18.196005,2026-03-14,2,Saturday,11,3,True,PC,South America,hardcore,202.0
12847,418,10.0,2026-03-14 02:52:18.196005,2026-03-14,2,Saturday,11,3,True,Xbox Series X,North America,regular,102.0
12848,63,7.0,2026-03-14 02:54:18.196005,2026-03-14,2,Saturday,11,3,True,PC,Asia,hardcore,218.0
12849,430,8.0,2026-03-14 02:55:18.196005,2026-03-14,2,Saturday,11,3,True,PlayStation 5,Asia,regular,75.0
12850,91,,2026-03-14 03:05:18.196005,2026-03-14,3,Saturday,11,3,True,Xbox Series X,Oceania,hardcore,159.0
12851,170,1.0,2026-03-14 03:12:18.196005,2026-03-14,3,Saturday,11,3,True,PC,Europe,hardcore,109.0
12852,57,,2026-03-14 03:25:18.196005,2026-03-14,3,Saturday,11,3,True,PlayStation 5,Asia,regular,58.0
12853,203,7.0,2026-03-14 03:30:18.196005,2026-03-14,3,Saturday,11,3,True,PlayStation 5,Europe,hardcore,246.0
12854,363,8.0,2026-03-14 11:37:18.196005,2026-03-14,11,Saturday,11,3,True,Xbox Series X,South America,hardcore,112.0
12855,213,10.0,2026-03-14 11:37:18.196005,2026-03-14,11,Saturday,11,3,True,Xbox Series X,Asia,regular,54.0
12856,205,7.0,2026-03-14 11:40:18.196005,2026-03-14,11,Saturday,11,3,True,Xbox Series X,South America,hardcore,256.0
12857,360,9.0,2026-03-14 11:41:18.196005,2026-03-14,11,Saturday,11,3,True,Xbox Series X,Asia,hardcore,220.0
12858,270,4.0,2026-03-14 11:54:18.196005,2026-03-14,11,Saturday,11,3,True,PlayStation 5,Europe,regular,72.0
12859,330,8.0,2026-03-14 11:57:18.196005,2026-03-14,11,Saturday,11,3,True,Xbox Series X,North America,hardcore,277.0
12860,376,10.0,2026-03-14 11:58:18.196005,2026-03-14,11,Saturday,11,3,True,Xbox Series X,Europe,hardcore,245.0
12861,69,,2026-03-14 12:04:18.196005,2026-03-14,12,Saturday,11,3,True,Xbox Series X,Europe,regular,113.0
12862,229,8.0,2026-03-14 12:04:18.196005,2026-03-14,12,Saturday,11,3,True,Xbox Series X,North America,regular,110.0
12863,282,1.0,2026-03-14 12:19:18.196005,2026-03-14,12,Saturday,11,3,True,Xbox Series X,North America,regular,74.0
12864,280,1.0,2026-03-14 12:27:18.196005,2026-03-14,12,Saturday,11,3,True,PC,Europe,hardcore,295.0
12865,387,1.0,2026-03-14 12:29:18.196005,2026-03-14,12,Saturday,11,3,True,Xbox Series X,North America,regular,57.0
12866,330,8.0,2026-03-14 12:31:18.196005,2026-03-14,12,Saturday,11,3,True,Xbox Series X,North America,hardcore,236.0
12867,21,9.0,2026-03-14 12:37:18.196005,2026-03-14,12,Saturday,11,3,True,Xbox Series X,Europe,hardcore,243.0
12868,297,10.0,2026-03-14 12:41:18.196005,2026-03-14,12,Saturday,11,3,True,Xbox Series X,North America,hardcore,112.0
12869,156,,2026-03-14 12:44:18.196005,2026-03-14,12,Saturday,11,3,True,PC,Europe,hardcore,272.0
12870,170,1.0,2026-03-14 12:58:18.196005,2026-03-14,12,Saturday,11,3,True,PC,Europe,hardcore,246.0
12871,214,,2026-03-14 13:03:18.196005,2026-03-14,13,Saturday,11,3,True,PlayStation 5,North America,hardcore,297.0
12872,78,9.0,2026-03-14 13:04:18.196005,2026-03-14,13,Saturday,11,3,True,PC,Asia,regular,68.0
12873,37,9.0,2026-03-14 13:04:18.196005,2026-03-14,13,Saturday,11,3,True,PlayStation 5,Asia,regular,93.0
12874,388,6.0,2026-03-14 13:05:18.196005,2026-03-14,13,Saturday,11,3,True,PlayStation 5,North America,casual,51.0
12875,174,6.0,2026-03-14 13:05:18.196005,2026-03-14,13,Saturday,11,3,True,PC,South America,hardcore,199.0
12876,127,10.0,2026-03-14 13:10:18.196005,2026-03-14,13,Saturday,11,3,True,Xbox Series X,Asia,hardcore,213.0
12877,279,9.0,2026-03-14 13:15:18.196005,2026-03-14,13,Saturday,11,3,True,PlayStation 5,Asia,hardcore,203.0
12878,174,6.0,2026-03-14 13:16:18.196005,2026-03-14,13,Saturday,11,3,True,PC,South America,hardcore,294.0
12879,8,,2026-03-14 13:17:18.196005,2026-03-14,13,Saturday,11,3,True,PC,Europe,regular,54.0
12880,394,10.0,2026-03-14 13:19:18.196005,2026-03-14,13,Saturday,11,3,True,Xbox Series X,Asia,casual,39.0
12881,405,10.0,2026-03-14 13:22:18.196005,2026-03-14,13,Saturday,11,3,True,Xbox Series X,Asia,hardcore,245.0
12882,4,,2026-03-14 13:25:18.196005,2026-03-14,13,Saturday,11,3,True,Xbox Series X,South America,regular,83.0
12883,84,6.0,2026-03-14 13:46:18.196005,2026-03-14,13,Saturday,11,3,True,PlayStation 5,Asia,hardcore,192.0
12884,292,7.0,2026-03-14 14:03:18.196005,2026-03-14,14,Saturday,11,3,True,Xbox Series X,Europe,hardcore,135.0
12885,249,9.0,2026-03-14 14:03:18.196005,2026-03-14,14,Saturday,11,3,True,PlayStation 5,Europe,regular,91.0
12886,256,,2026-03-14 14:10:18.196005,2026-03-14,14,Saturday,11,3,True,PlayStation 5,Asia,hardcore,277.0
12887,205,7.0,2026-03-14 14:15:18.196005,2026-03-14,14,Saturday,11,3,True,Xbox Series X,South America,hardcore,243.0
12888,341,9.0,2026-03-14 14:31:18.196005,2026-03-14,14,Saturday,11,3,True,PlayStation 5,North America,hardcore,179.0
12889,152,,2026-03-14 14:51:18.196005,2026-03-14,14,Saturday,11,3,True,PC,Europe,hardcore,180.0
12890,63,7.0,2026-03-14 14:53:18.196005,2026-03-14,14,Saturday,11,3,True,PC,Asia,hardcore,269.0
12891,84,6.0,2026-03-14 14:55:18.196005,2026-03-14,14,Saturday,11,3,True,PlayStation 5,Asia,hardcore,132.0
12892,143,10.0,2026-03-14 15:20:18.196005,2026-03-14,15,Saturday,11,3,True,Xbox Series X,Europe,regular,51.0
12893,339,6.0,2026-03-14 15:22:18.196005,2026-03-14,15,Saturday,11,3,True,Xbox Series X,Asia,hardcore,263.0
12894,28,,2026-03-14 15:29:18.196005,2026-03-14,15,Saturday,11,3,True,PC,Oceania,hardcore,213.0
12895,120,1.0,2026-03-14 15:49:18.196005,2026-03-14,15,Saturday,11,3,True,PC,Europe,hardcore,268.0
12896,207,1.0,2026-03-14 15:52:18.196005,2026-03-14,15,Saturday,11,3,True,PC,North America,regular,92.0
12897,387,1.0,2026-03-14 15:58:18.196005,2026-03-14,15,Saturday,11,3,True,Xbox Series X,North America,regular,73.0
12898,143,10.0,2026-03-14 15:59:18.196005,2026-03-14,15,Saturday,11,3,True,Xbox Series X,Europe,regular,70.0
12899,341,9.0,2026-03-14 16:00:18.196005,2026-03-14,16,Saturday,11,3,True,PlayStation 5,North America,hardcore,158.0
12900,207,1.0,2026-03-14 16:02:18.196005,2026-03-14,16,Saturday,11,3,True,PC,North America,regular,96.0
12901,121,8.0,2026-03-14 16:35:18.196005,2026-03-14,16,Saturday,11,3,True,PC,North America,regular,45.0
12902,12,,2026-03-14 16:48:18.196005,2026-03-14,16,Saturday,11,3,True,PlayStation 5,Europe,hardcore,229.0
12903,72,7.0,2026-03-14 16:54:18.196005,2026-03-14,16,Saturday,11,3,True,PC,North America,regular,86.0
12904,160,6.0,2026-03-14 16:59:18.196005,2026-03-14,16,Saturday,11,3,True,Xbox Series X,Europe,regular,54.0
12905,4,,2026-03-14 17:01:18.196005,2026-03-14,17,Saturday,11,3,True,Xbox Series X,South America,regular,116.0
12906,78,9.0,2026-03-14 17:03:18.196005,2026-03-14,17,Saturday,11,3,True,PC,Asia,regular,87.0
12907,376,10.0,2026-03-14 17:09:18.196005,2026-03-14,17,Saturday,11,3,True,Xbox Series X,Europe,hardcore,258.0
12908,440,6.0,2026-03-14 17:14:18.196005,2026-03-14,17,Saturday,11,3,True,Xbox Series X,Asia,regular,65.0
12909,209,1.0,2026-03-14 17:20:18.196005,2026-03-14,17,Saturday,11,3,True,PC,North America,regular,106.0
12910,170,1.0,2026-03-14 17:25:18.196005,2026-03-14,17,Saturday,11,3,True,PC,Europe,hardcore,161.0
12911,12,,2026-03-14 17:32:18.196005,2026-03-14,17,Saturday,11,3,True,PlayStation 5,Europe,hardcore,174.0
12912,13,10.0,2026-03-14 17:32:18.196005,2026-03-14,17,Saturday,11,3,True,PlayStation 5,Oceania,regular,86.0
12913,341,9.0,2026-03-14 17:33:18.196005,2026-03-14,17,Saturday,11,3,True,PlayStation 5,North America,hardcore,192.0
12914,315,3.0,2026-03-14 17:52:18.196005,2026-03-14,17,Saturday,11,3,True,PC,Asia,regular,87.0
12915,387,1.0,2026-03-14 17:55:18.196005,2026-03-14,17,Saturday,11,3,True,Xbox Series X,North America,regular,68.0
12916,364,4.0,2026-03-14 18:01:18.196005,2026-03-14,18,Saturday,11,3,True,PlayStation 5,South America,casual,35.0
12917,297,10.0,2026-03-14 18:02:18.196005,2026-03-14,18,Saturday,11,3,True,Xbox Series X,North America,hardcore,170.0
